"ID","title","point","comment","haha","author","content","url"
"682607194022522880","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","nohvech","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/nohvech/status/682607194022522880"
"682607169582317568","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","JointEnterpris1","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/JointEnterpris1/status/682607169582317568"
"682561991123275776","¿te preocupan el #phishing, #ransomware u otras amenazas de #ciberseguridad? Consultamos. Somos especialistas > http://oal.lu/wWypx ",0,0,"20151231","RANSecurity","¿te preocupan el #phishing, #ransomware u otras amenazas de #ciberseguridad? Consultamos. Somos especialistas > http://oal.lu/wWypx ","/RANSecurity/status/682561991123275776"
"682531888397967360","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","AcstechUK","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/AcstechUK/status/682531888397967360"
"682531886875435008","Preoccupato di #phishing, #ransomware o altre minacce alla #sicurezzaIT? Parlane con noi.",0,0,"20151231","PortalIT_demo","Preoccupato di #phishing, #ransomware o altre minacce alla #sicurezzaIT? Parlane con noi.","/PortalIT_demo/status/682531886875435008"
"682531838783545344","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","quadsysltd","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/quadsysltd/status/682531838783545344"
"682531830747258880","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","MaireDowling","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/MaireDowling/status/682531830747258880"
"682531830290083840","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","CaveoSystems","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/CaveoSystems/status/682531830290083840"
"682531827119161344","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","infoSourceGH","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/infoSourceGH/status/682531827119161344"
"682531823658872832","¿Le preocupan el #phishing, el #ransomware u otras amenazas de #ciberseguridad? Pídanos información",0,0,"20151231","Ordenatech","¿Le preocupan el #phishing, el #ransomware u otras amenazas de #ciberseguridad? Pídanos información","/Ordenatech/status/682531823658872832"
"682531704435781632","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",1,2,"20151231","BornConsultants","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/BornConsultants/status/682531704435781633"
"682531703974400000","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",1,2,"20151231","smbgurus","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/smbgurus/status/682531703974400000"
"682531679525834752","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","cyber_neilc","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/cyber_neilc/status/682531679525834753"
"682531672324206592","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","PortalIT_demo","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/PortalIT_demo/status/682531672324206593"
"682516813687689216","Preoccupato di #phishing, #ransomware o altre minacce alla #sicurezzaIT? Parlane con noi.",0,0,"20151231","ergonsrl","Preoccupato di #phishing, #ransomware o altre minacce alla #sicurezzaIT? Parlane con noi.","/ergonsrl/status/682516813687689217"
"682516750861254656","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","EMARJOTzift","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/EMARJOTzift/status/682516750861254657"
"682516728245530624","Bezorgd over #phishing, #ransomware of andere #ITsecurity-bedreigingen? Vraag het ons",0,0,"20151231","LangloisBel","Bezorgd over #phishing, #ransomware of andere #ITsecurity-bedreigingen? Vraag het ons","/LangloisBel/status/682516728245530624"
"682516725909340160","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","LangloisBel","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/LangloisBel/status/682516725909340160"
"682516723434676224","¿Le preocupan el #phishing, el #ransomware u otras amenazas de #ciberseguridad? Pídanos información",0,0,"20151231","oticelsistemas","¿Le preocupan el #phishing, el #ransomware u otras amenazas de #ciberseguridad? Pídanos información","/oticelsistemas/status/682516723434676225"
"682516633617887232","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","adimunteanu","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/adimunteanu/status/682516633617887233"
"682516586297737216","Preoccupato di #phishing, #ransomware o altre minacce alla #sicurezzaIT? Parlane con noi.",0,0,"20151231","nanosoft_it","Preoccupato di #phishing, #ransomware o altre minacce alla #sicurezzaIT? Parlane con noi.","/nanosoft_it/status/682516586297737216"
"682501686070489088","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","HardAlden","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/HardAlden/status/682501686070489088"
"682486597544226816","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","AhmedAffaire","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/AhmedAffaire/status/682486597544226816"
"682486596835381248","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.",0,0,"20151231","QutubTechnology","Worried about #phishing, #ransomware or other #ITsecurity threats? Ask us about McAfee solutions from Intel Security.","/QutubTechnology/status/682486596835381248"
"583378315542691840","#phishing and #ransomware get Danish chiros' backs out of joint http://ow.ly/L6id0  #cybersecurity",0,0,"20150401","threatinsight","#phishing and #ransomware get Danish chiros' backs out of joint http://ow.ly/L6id0  #cybersecurity","/threatinsight/status/583378315542691840"
"583335577384312832","When your employees encounter a #phishing email, your business is at risk. How to dodge encrypting #ransomware:http://bit.ly/1GLYgAh ",2,6,"20150401","IntelSecurity","When your employees encounter a #phishing email, your business is at risk. How to dodge encrypting #ransomware:http://bit.ly/1GLYgAh ","/IntelSecurity/status/583335577384312832"
"583279659967590400","American Express users hit with ‘unusual activity’ #phishing #scam via @HackRead. http://ubm.io/1ED4SBw 
#ransomware",0,2,"20150401","SenseCyBlog","American Express users hit with ‘unusual activity’ #phishing #scam via @HackRead. http://ubm.io/1ED4SBw 
#ransomware","/SenseCyBlog/status/583279659967590402"
"583227850926350336","‘Payment Reversal’ another PayPal #phishing scam targeting customers via @HackRead. http://bit.ly/1C738tl 
#ransomware, #cybercrime",1,5,"20150401","SenseCyBlog","‘Payment Reversal’ another PayPal #phishing scam targeting customers via @HackRead. http://bit.ly/1C738tl 
#ransomware, #cybercrime","/SenseCyBlog/status/583227850926350336"
"1211794394237620224","Old-school security awareness training doesn’t “hack” it anymore.  Today, your employees are frequently exposed to sophisticated phishing and ransomware attacks.  

Learn more here: https://pos.li/2efp5b 
#securityawareness #phishing #ransomwarepic.twitter.com/ZW1WGCtt0S",2,0,"20191230","Bizco_Tech","Old-school security awareness training doesn’t “hack” it anymore.  Today, your employees are frequently exposed to sophisticated phishing and ransomware attacks.  

Learn more here: https://pos.li/2efp5b 
#securityawareness #phishing #ransomwarepic.twitter.com/ZW1WGCtt0S","/Bizco_Tech/status/1211794394237620224"
"1211794394237620224","Old-school security awareness training doesn’t “hack” it anymore.  Today, your employees are frequently exposed to sophisticated phishing and ransomware attacks.  

Learn more here: https://pos.li/2efp5b 
#securityawareness #phishing #ransomwarepic.twitter.com/ZW1WGCtt0S",2,0,"20191230","Bizco_Tech","Old-school security awareness training doesn’t “hack” it anymore.  Today, your employees are frequently exposed to sophisticated phishing and ransomware attacks.  

Learn more here: https://pos.li/2efp5b 
#securityawareness #phishing #ransomwarepic.twitter.com/ZW1WGCtt0S","/Bizco_Tech/status/1211794394237620224"
"1211782206324015104","Computer...cyber...attack...ransomware...render...money...pay...hacker...hack...virus...service...server...shut...down...device...disconnect...WiFi...internet...online...malware...phishing...email...program...encrypt...file...user...store...owner...decrypt...cryptocurrency...data",0,0,"20191230","kizu91","Computer...cyber...attack...ransomware...render...money...pay...hacker...hack...virus...service...server...shut...down...device...disconnect...WiFi...internet...online...malware...phishing...email...program...encrypt...file...user...store...owner...decrypt...cryptocurrency...data","/kizu91/status/1211782206324015104"
"1211780278831722496","By moving the location of the browser, we move the threat of web-borne cybercrime away from the business.

Read more: https://www.passwordcoach.com/the-password-blog/2018/4/11/browser-isolation-fail-safe-protection-against-web-borne-phishing-and-malware-attacks …
#cybersecurity #ransomware #malware #privacy #cryptojacking #phishing #business #smallbiz #isolatedbrowsing #hackprotectionpic.twitter.com/SAegkLrPNl",1,3,"20191230","PasswordCoach","By moving the location of the browser, we move the threat of web-borne cybercrime away from the business.

Read more: https://www.passwordcoach.com/the-password-blog/2018/4/11/browser-isolation-fail-safe-protection-against-web-borne-phishing-and-malware-attacks …
#cybersecurity #ransomware #malware #privacy #cryptojacking #phishing #business #smallbiz #isolatedbrowsing #hackprotectionpic.twitter.com/SAegkLrPNl","/PasswordCoach/status/1211780278831722497"
"1211779004933509120","Apple Bug Bounty Program Opens to Public, $1M Reward - MSSP Alert https://buff.ly/2Firhch 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/oUM2MHmiJJ",3,5,"20191230","rtehrani","Apple Bug Bounty Program Opens to Public, $1M Reward - MSSP Alert https://buff.ly/2Firhch 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/oUM2MHmiJJ","/rtehrani/status/1211779004933509122"
"1211776510836776960","Patients Sue Alabama Healthcare System After Ryuk Ransomware Attack - MSSP Alert https://buff.ly/2u0boEF 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/YwYVLMPLPr",1,3,"20191230","rtehrani","Patients Sue Alabama Healthcare System After Ryuk Ransomware Attack - MSSP Alert https://buff.ly/2u0boEF 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/YwYVLMPLPr","/rtehrani/status/1211776510836776960"
"1211773978106322944","Kaspersky Web Traffic Security Gains Threat Detection - MSSP Alert https://buff.ly/2tfzISG 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/61x7mCgKQI",6,6,"20191230","rtehrani","Kaspersky Web Traffic Security Gains Threat Detection - MSSP Alert https://buff.ly/2tfzISG 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/61x7mCgKQI","/rtehrani/status/1211773978106322944"
"1211738753989054464","We asked the #Infosec community what has been the greatest #cybersecurity threat their organisation faced in 2019 and their responses were… https://bit.ly/2CdVqJ0  #ransomware #phishing #cloud #pollpic.twitter.com/8qR8xzDBLO",7,12,"20191230","InfosecurityMag","We asked the #Infosec community what has been the greatest #cybersecurity threat their organisation faced in 2019 and their responses were… https://bit.ly/2CdVqJ0  #ransomware #phishing #cloud #pollpic.twitter.com/8qR8xzDBLO","/InfosecurityMag/status/1211738753989054464"
"1211730325979750400","Incident That Targeted Maritime Facility Traced to Phishing EmailThe U.S. Coast Guard issued a security alert this month after a ransomware attack took down the IT network of an unnamed maritime facility. Investigators believe that the incident involve ... http://bit.ly/2ZB9Hta pic.twitter.com/8UHXAEIGmn",0,0,"20191230","InfoSecResource","Incident That Targeted Maritime Facility Traced to Phishing EmailThe U.S. Coast Guard issued a security alert this month after a ransomware attack took down the IT network of an unnamed maritime facility. Investigators believe that the incident involve ... http://bit.ly/2ZB9Hta pic.twitter.com/8UHXAEIGmn","/InfoSecResource/status/1211730325979750401"
"1211725917690695680"," #Ryuk Ransomware traced back to #phishing emails after a targeted attack this month.

""Once the embedded malicious link in the email was clicked by an employee, the #ransomware allowed for a threat actor to access,"" says the USCG.http://bit.ly/37mFfWf ",3,3,"20191230","SemperisTech"," #Ryuk Ransomware traced back to #phishing emails after a targeted attack this month.

""Once the embedded malicious link in the email was clicked by an employee, the #ransomware allowed for a threat actor to access,"" says the USCG.http://bit.ly/37mFfWf ","/SemperisTech/status/1211725917690695680"
"1211723725357363200","#Fact: 90% of ransomware attacks originate from phishing attempts. Knowing this information, you should be suspicious of the emails sent to you in general. Look and see where it came from and if there are grammatical errors.

#Phishing #Cybersecurity #Tips #Emailspic.twitter.com/zF6qqwOyuu",2,4,"20191230","DemoyneGeorge","#Fact: 90% of ransomware attacks originate from phishing attempts. Knowing this information, you should be suspicious of the emails sent to you in general. Look and see where it came from and if there are grammatical errors.

#Phishing #Cybersecurity #Tips #Emailspic.twitter.com/zF6qqwOyuu","/DemoyneGeorge/status/1211723725357363200"
"1211723285248888832","Infosec Twitter - @CrowdStrike released a write up regarding Ryuk ransomware. They mentioned initial compromise was done using TrickBot through phishing or Emotet's geo-based download function. Can someone explain the geo-based download function to me? #infosec #cybersecurity",18,8,"20191230","threathuntergrl","Infosec Twitter - @CrowdStrike released a write up regarding Ryuk ransomware. They mentioned initial compromise was done using TrickBot through phishing or Emotet's geo-based download function. Can someone explain the geo-based download function to me? #infosec #cybersecurity","/threathuntergrl/status/1211723285248888836"
"1211704654322655232"," New Podcast! ""FIN7 BIOLOAD, Not so Wyze, Making a Ruckus, and more."" on @Spreaker #breach #ciso #cybersecurity #dll #fin7 #hacker #informationsecurity #malware #mossadams #news #osint #patch #phishing #ransomware #router #ruckus #ryuk #vuln #wyzehttps://www.spreaker.com/user/infosec_overnights/infosec-overnights-30-december-2019?autoplay=1 …",1,0,"20191230","IOvernights"," New Podcast! ""FIN7 BIOLOAD, Not so Wyze, Making a Ruckus, and more."" on @Spreaker #breach #ciso #cybersecurity #dll #fin7 #hacker #informationsecurity #malware #mossadams #news #osint #patch #phishing #ransomware #router #ruckus #ryuk #vuln #wyzehttps://www.spreaker.com/user/infosec_overnights/infosec-overnights-30-december-2019?autoplay=1 …","/IOvernights/status/1211704654322655233"
"1211693602297958400","Within in the world of cybersecurity, it is essential to stay ahead of threats rather than just reacting to them. Are you aware of the 5 top cybersecurity predictions for 2020? #cybersecurity #ransomware #phishing - https://zurl.co/N1mJ pic.twitter.com/g8v3gTzY2B",0,1,"20191230","NoordLtd","Within in the world of cybersecurity, it is essential to stay ahead of threats rather than just reacting to them. Are you aware of the 5 top cybersecurity predictions for 2020? #cybersecurity #ransomware #phishing - https://zurl.co/N1mJ pic.twitter.com/g8v3gTzY2B","/NoordLtd/status/1211693602297958400"
"1211693525005418496","Ciso explica quatro passos para se precaver de ransomware.

Aproximadamente 1, 5 milhão de novos sites de phishing são criados a cada mês. E mais de 850 milhões de infecções por #ransomware foram detectadas em 2018. 

Leia: http://bit.ly/2SyKD4C 
#neotel #gocryptwithneotelpic.twitter.com/QuoGXwJkxx",1,0,"20191230","AdminNeotel","Ciso explica quatro passos para se precaver de ransomware.

Aproximadamente 1, 5 milhão de novos sites de phishing são criados a cada mês. E mais de 850 milhões de infecções por #ransomware foram detectadas em 2018. 

Leia: http://bit.ly/2SyKD4C 
#neotel #gocryptwithneotelpic.twitter.com/QuoGXwJkxx","/AdminNeotel/status/1211693525005418496"
"1211693442788671488","Are we running out of time to fix aviation security? http://bit.ly/2sY54wT  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/o87yo5pvyQ",0,2,"20191230","DavidJOberly","Are we running out of time to fix aviation security? http://bit.ly/2sY54wT  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/o87yo5pvyQ","/DavidJOberly/status/1211693442788671488"
"1211682371680002048","US Coast Guard Warns Over Ryuk Ransomware Attacks Incident That Targeted Maritime Facility Traced to Phishing Email
The U.S. Coast Guard issued a security alert this month after a ransomware attack took down the IT network of an unnamed maritime facility… https://ift.tt/2tfdWhU ",1,1,"20191230","f1tym1","US Coast Guard Warns Over Ryuk Ransomware Attacks Incident That Targeted Maritime Facility Traced to Phishing Email
The U.S. Coast Guard issued a security alert this month after a ransomware attack took down the IT network of an unnamed maritime facility… https://ift.tt/2tfdWhU ","/f1tym1/status/1211682371680002049"
"1211678486596902912","2020 cybersecurity trends - 9 threats to watch: http://bit.ly/3947CKz  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/cJu4dtTPIo",0,6,"20191230","DavidJOberly","2020 cybersecurity trends - 9 threats to watch: http://bit.ly/3947CKz  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/cJu4dtTPIo","/DavidJOberly/status/1211678486596902912"
"1211668326671429632"," An infection with the Ryuk #ransomware took down a maritime facility for more than 30 hours, the @USCG said in a security bulletin it published before Christmas  https://www.zdnet.com/article/us-coast-guard-discloses-ryuk-ransomware-infection-at-maritime-facility/ …
#Cybersecurity #Malware #Ryuk #USCG #Phishing #maritime",3,9,"20191230","klnash77"," An infection with the Ryuk #ransomware took down a maritime facility for more than 30 hours, the @USCG said in a security bulletin it published before Christmas  https://www.zdnet.com/article/us-coast-guard-discloses-ryuk-ransomware-infection-at-maritime-facility/ …
#Cybersecurity #Malware #Ryuk #USCG #Phishing #maritime","/klnash77/status/1211668326671429634"
"1211668288343859200","A ton of Ruckus Wireless routers are vulnerable to hackers https://buff.ly/366E4du 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/rUeAQLOqan",2,8,"20191230","rtehrani","A ton of Ruckus Wireless routers are vulnerable to hackers https://buff.ly/366E4du 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/rUeAQLOqan","/rtehrani/status/1211668288343859205"
"1211668200414416896","Incident That Targeted Maritime Facility Traced to Phishing EmailThe U.S. Coast Guard issued a security alert this month after a ransomware attack took down the IT network of an unnamed ma... via @BnkInfoSecurity #infosec #tech #MondayMotivationhttps://www.inforisktoday.com/us-coast-guard-warns-over-ryuk-ransomware-attacks-a-13563 …",0,0,"20191230","Gurgling_MrD","Incident That Targeted Maritime Facility Traced to Phishing EmailThe U.S. Coast Guard issued a security alert this month after a ransomware attack took down the IT network of an unnamed ma... via @BnkInfoSecurity #infosec #tech #MondayMotivationhttps://www.inforisktoday.com/us-coast-guard-warns-over-ryuk-ransomware-attacks-a-13563 …","/Gurgling_MrD/status/1211668200414416896"
"1211663909104562176","Nowadays #malware is usually sent via email. With Kaspersky Security for #Microsoft Office 365, you can instantly stop the spread of malicious software, phishing, ransomware, spam and #business email compromise (BEC).

Learn more: https://kas.pr/fhz1 pic.twitter.com/zXo4O3gOd2",3,0,"20191230","kaspersky","Nowadays #malware is usually sent via email. With Kaspersky Security for #Microsoft Office 365, you can instantly stop the spread of malicious software, phishing, ransomware, spam and #business email compromise (BEC).

Learn more: https://kas.pr/fhz1 pic.twitter.com/zXo4O3gOd2","/kaspersky/status/1211663909104562176"
"1211663746222870528","US Coast Guard Warns Over Ryuk Ransomware Attacks: Incident That Targeted Maritime Facility Traced to Phishing Email The U.S. Coast Guard issued a security alert this month after a ransomware attack took down the IT network of an unnamed maritime… https://www.databreachtoday.com/us-coast-guard-warns-over-ryuk-ransomware-attacks-a-13563?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/MkOUCFCrdZ",1,1,"20191230","shah_sheikh","US Coast Guard Warns Over Ryuk Ransomware Attacks: Incident That Targeted Maritime Facility Traced to Phishing Email The U.S. Coast Guard issued a security alert this month after a ransomware attack took down the IT network of an unnamed maritime… https://www.databreachtoday.com/us-coast-guard-warns-over-ryuk-ransomware-attacks-a-13563?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/MkOUCFCrdZ","/shah_sheikh/status/1211663746222870529"
"1211663279430471680","How to protect your business from holiday attacks: http://bit.ly/2MmPKAV  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/l8oqMGtIY6",0,1,"20191230","DavidJOberly","How to protect your business from holiday attacks: http://bit.ly/2MmPKAV  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/l8oqMGtIY6","/DavidJOberly/status/1211663279430471680"
"1211652560349741056","Businesses are under constant attack. Do you know who's knocking on your door? 

#cybersecurity #hackers #hack #hacking #malware #ransomware #phishing #ebookhttps://petronellatech.com/store/product/how-hackers-crush-your-business-ebook …",0,2,"20191230","PetronellaTech","Businesses are under constant attack. Do you know who's knocking on your door? 

#cybersecurity #hackers #hack #hacking #malware #ransomware #phishing #ebookhttps://petronellatech.com/store/product/how-hackers-crush-your-business-ebook …","/PetronellaTech/status/1211652560349741057"
"1211651988443860992","Phishing attack that used poisoned search results, see more at http://ow.ly/4vQ230q57mG 
#infosec #ransomware #malware #antiphishing #cyberattacks #security #phishing #datasecurity #cybercrime #databreach #cryptocurrency #gdpr #tech #iot #hack #privacy #ai #hackers #technologypic.twitter.com/m71Ol8JMmv",0,5,"20191230","keepnetlabs","Phishing attack that used poisoned search results, see more at http://ow.ly/4vQ230q57mG 
#infosec #ransomware #malware #antiphishing #cyberattacks #security #phishing #datasecurity #cybercrime #databreach #cryptocurrency #gdpr #tech #iot #hack #privacy #ai #hackers #technologypic.twitter.com/m71Ol8JMmv","/keepnetlabs/status/1211651988443861000"
"1211648399709220864","Ryuk #ransomware takes down US Coast Guard MTSA facility’s network for 30+ hours. http://ow.ly/pryg50xJFMF  With a #phishing email the likely cause, discover our technical defenses & user training prevention tips: http://ow.ly/m9nA50xJFMG  #cybersecurity #CISO #infosec #cyberaware",0,4,"20191230","LMGSecurity","Ryuk #ransomware takes down US Coast Guard MTSA facility’s network for 30+ hours. http://ow.ly/pryg50xJFMF  With a #phishing email the likely cause, discover our technical defenses & user training prevention tips: http://ow.ly/m9nA50xJFMG  #cybersecurity #CISO #infosec #cyberaware","/LMGSecurity/status/1211648399709220864"
"1211640023310905344","CCC-Sprecher Linus Neumann hat die psychologischen Tricks von Phishing-Angreifern beleuchtet. Bei GandCrab half ein Konter auf Russisch weiter. Read more https://www.heise.de/newsticker/meldung/36C3-Wenn-der-Ransomware-Support-ploetzlich-Russisch-spr …... http://www.digital-dynasty.net/de/teamblogs/36c3-wenn-der-ransomware-support-plotzlich-russisch-spricht …pic.twitter.com/HG5ceAb4Rw",0,0,"20191230","DigitalDynasty4","CCC-Sprecher Linus Neumann hat die psychologischen Tricks von Phishing-Angreifern beleuchtet. Bei GandCrab half ein Konter auf Russisch weiter. Read more https://www.heise.de/newsticker/meldung/36C3-Wenn-der-Ransomware-Support-ploetzlich-Russisch-spr …... http://www.digital-dynasty.net/de/teamblogs/36c3-wenn-der-ransomware-support-plotzlich-russisch-spricht …pic.twitter.com/HG5ceAb4Rw","/DigitalDynasty4/status/1211640023310905344"
"1211626754458181632","Los protagonistas del cibercrimen en 2019: ransomware, phishing e infraestructuras críticas https://www.cytomicmodel.com/es/news/protagonistas-cibercrimen-2019/ …

via @cytomic_ unit of #PandaSecuritypic.twitter.com/iPVFGgrxTX",0,0,"20191230","PandaSecurityCO","Los protagonistas del cibercrimen en 2019: ransomware, phishing e infraestructuras críticas https://www.cytomicmodel.com/es/news/protagonistas-cibercrimen-2019/ …

via @cytomic_ unit of #PandaSecuritypic.twitter.com/iPVFGgrxTX","/PandaSecurityCO/status/1211626754458181632"
"1211623771301449728","Weekly #Cybersecurity Briefing No.100. Lock it when you step away from your computer!  http://ow.ly/M9vi30q5AIN  #infosec #ransomware #malware #antiphishing #cyberattacks #phishing #datasecurity #cybercrime #databreach #cryptocurrency #gdpr #tech #iot #hack #privacy #ai #securitypic.twitter.com/MlPMWyJIEq",1,2,"20191230","keepnetlabs","Weekly #Cybersecurity Briefing No.100. Lock it when you step away from your computer!  http://ow.ly/M9vi30q5AIN  #infosec #ransomware #malware #antiphishing #cyberattacks #phishing #datasecurity #cybercrime #databreach #cryptocurrency #gdpr #tech #iot #hack #privacy #ai #securitypic.twitter.com/MlPMWyJIEq","/keepnetlabs/status/1211623771301449728"
"913907541645676544","RT @NetDirXions: 
#ransomware #potato #datasecurity #phishing #wannacry #tech #technologypic
#InformationSecurity #Security…",1,5,"20170929","CyberTaters","RT @NetDirXions: 
#ransomware #potato #datasecurity #phishing #wannacry #tech #technologypic
#InformationSecurity #Security…","/CyberTaters/status/913907541645676545"
"913907541645676544","RT @NetDirXions: 
#ransomware #potato #datasecurity #phishing #wannacry #tech #technologypic
#InformationSecurity #Security…",1,5,"20170929","CyberTaters","RT @NetDirXions: 
#ransomware #potato #datasecurity #phishing #wannacry #tech #technologypic
#InformationSecurity #Security…","/CyberTaters/status/913907541645676545"
"913903469949530112","
#ransomware #cyber #datasecurity #phishing #wannacry #tech #technologypic
#InformationSecurity #Security… https://twitter.com/i/web/status/913903467311312896 …",0,0,"20170929","CyberTiffin","
#ransomware #cyber #datasecurity #phishing #wannacry #tech #technologypic
#InformationSecurity #Security… https://twitter.com/i/web/status/913903467311312896 …","/CyberTiffin/status/913903469949530113"
"913903467311312896","
#ransomware #cyber #datasecurity #phishing #wannacry #tech #technologypic
#InformationSecurity #Security #cybersecurity #infosec #malwarepic.twitter.com/uFKcIfr7tB",2,20,"20170929","NetDirXions","
#ransomware #cyber #datasecurity #phishing #wannacry #tech #technologypic
#InformationSecurity #Security #cybersecurity #infosec #malwarepic.twitter.com/uFKcIfr7tB","/NetDirXions/status/913903467311312896"
